utterance_id,activation,valence,dominance,activation_norm,valence_norm,dominance_norm,source_file,emotion
Ses01F_script01_2_M017,3,4,4,0.5,0.75,0.75,Ses01F_script01_2_e1_atr.txt,happy
Ses01F_script01_2_F000,3,4,4,0.5,0.75,0.75,Ses01F_script01_2_e2_atr.txt,happy
Ses01F_script01_2_F001,4,4,4,0.75,0.75,0.75,Ses01F_script01_2_e2_atr.txt,excited
Ses01F_script01_2_F002,4,4,5,0.75,0.75,1.0,Ses01F_script01_2_e2_atr.txt,excited
Ses01F_script01_2_F003,3,5,5,0.5,1.0,1.0,Ses01F_script01_2_e2_atr.txt,happy
Ses01F_script01_2_F004,3,4,4,0.5,0.75,0.75,Ses01F_script01_2_e2_atr.txt,happy
Ses01F_script01_2_F005,1,5,5,0.0,1.0,1.0,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_F006,1,5,5,0.0,1.0,1.0,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_F007,1,5,5,0.0,1.0,1.0,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_F008,1,5,5,0.0,1.0,1.0,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_F009,4,5,5,0.75,1.0,1.0,Ses01F_script01_2_e2_atr.txt,excited
Ses01F_script01_2_F010,2,5,5,0.25,1.0,1.0,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_F011,2,5,5,0.25,1.0,1.0,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_F012,1,5,5,0.0,1.0,1.0,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_F013,2,5,5,0.25,1.0,1.0,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_F014,3,4,3,0.5,0.75,0.5,Ses01F_script01_2_e2_atr.txt,happy
Ses01F_script01_2_M000,3,4,4,0.5,0.75,0.75,Ses01F_script01_2_e2_atr.txt,happy
Ses01F_script01_2_M001,3,3,2,0.5,0.5,0.25,Ses01F_script01_2_e2_atr.txt,happy
Ses01F_script01_2_M002,3,3,3,0.5,0.5,0.5,Ses01F_script01_2_e2_atr.txt,happy
Ses01F_script01_2_M003,2,4,4,0.25,0.75,0.75,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_M004,3,4,3,0.5,0.75,0.5,Ses01F_script01_2_e2_atr.txt,happy
Ses01F_script01_2_M005,4,3,4,0.75,0.5,0.75,Ses01F_script01_2_e2_atr.txt,neutral
Ses01F_script01_2_M006,2,4,4,0.25,0.75,0.75,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_M007,2,4,4,0.25,0.75,0.75,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_M008,2,4,4,0.25,0.75,0.75,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_M009,3,4,2,0.5,0.75,0.25,Ses01F_script01_2_e2_atr.txt,happy
Ses01F_script01_2_M010,4,5,4,0.75,1.0,0.75,Ses01F_script01_2_e2_atr.txt,excited
Ses01F_script01_2_M011,4,4,4,0.75,0.75,0.75,Ses01F_script01_2_e2_atr.txt,excited
Ses01F_script01_2_M012,4,4,4,0.75,0.75,0.75,Ses01F_script01_2_e2_atr.txt,excited
Ses01F_script01_2_M013,3,4,5,0.5,0.75,1.0,Ses01F_script01_2_e2_atr.txt,happy
Ses01F_script01_2_M014,3,4,5,0.5,0.75,1.0,Ses01F_script01_2_e2_atr.txt,happy
Ses01F_script01_2_M015,1,5,5,0.0,1.0,1.0,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_M016,2,4,5,0.25,0.75,1.0,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_2_M017,1,5,5,0.0,1.0,1.0,Ses01F_script01_2_e2_atr.txt,content
Ses01F_script01_3_F000,4,2,4,0.75,0.25,0.75,Ses01F_script01_3_e1_atr.txt,angry
Ses01F_script01_3_F001,4,2,3,0.75,0.25,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F002,4,3,3,0.75,0.5,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F003,4,3,2,0.75,0.5,0.25,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F004,3,2,3,0.5,0.25,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F005,4,3,2,0.75,0.5,0.25,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F006,4,3,2,0.75,0.5,0.25,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F007,4,4,2,0.75,0.75,0.25,Ses01F_script01_3_e1_atr.txt,excited
Ses01F_script01_3_F008,3,2,3,0.5,0.25,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F009,3,2,3,0.5,0.25,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F010,2,2,3,0.25,0.25,0.5,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_F011,2,2,3,0.25,0.25,0.5,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_F012,1,1,2,0.0,0.0,0.25,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_F013,2,2,3,0.25,0.25,0.5,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_F014,3,3,3,0.5,0.5,0.5,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_F015,4,3,3,0.75,0.5,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F016,4,4,2,0.75,0.75,0.25,Ses01F_script01_3_e1_atr.txt,excited
Ses01F_script01_3_F017,3,2,3,0.5,0.25,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F018,1,1,5,0.0,0.0,1.0,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_F019,2,2,2,0.25,0.25,0.25,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_F020,2,1,4,0.25,0.0,0.75,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_F021,3,2,3,0.5,0.25,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F022,4,2,3,0.75,0.25,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F023,4,4,3,0.75,0.75,0.5,Ses01F_script01_3_e1_atr.txt,excited
Ses01F_script01_3_F024,4,4,4,0.75,0.75,0.75,Ses01F_script01_3_e1_atr.txt,excited
Ses01F_script01_3_F025,4,3,3,0.75,0.5,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F026,4,3,3,0.75,0.5,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F027,4,4,2,0.75,0.75,0.25,Ses01F_script01_3_e1_atr.txt,excited
Ses01F_script01_3_F028,4,4,2,0.75,0.75,0.25,Ses01F_script01_3_e1_atr.txt,excited
Ses01F_script01_3_F029,4,4,2,0.75,0.75,0.25,Ses01F_script01_3_e1_atr.txt,excited
Ses01F_script01_3_F030,4,4,1,0.75,0.75,0.0,Ses01F_script01_3_e1_atr.txt,excited
Ses01F_script01_3_F031,5,4,1,1.0,0.75,0.0,Ses01F_script01_3_e1_atr.txt,excited
Ses01F_script01_3_F032,4,3,2,0.75,0.5,0.25,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_F033,3,4,4,0.5,0.75,0.75,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_F034,3,3,4,0.5,0.5,0.75,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_F035,4,2,3,0.75,0.25,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_M000,4,2,2,0.75,0.25,0.25,Ses01F_script01_3_e1_atr.txt,afraid
Ses01F_script01_3_M001,3,3,3,0.5,0.5,0.5,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M002,4,4,3,0.75,0.75,0.5,Ses01F_script01_3_e1_atr.txt,excited
Ses01F_script01_3_M003,3,2,2,0.5,0.25,0.25,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_M004,2,3,2,0.25,0.5,0.25,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_M005,3,2,3,0.5,0.25,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_M006,4,2,2,0.75,0.25,0.25,Ses01F_script01_3_e1_atr.txt,afraid
Ses01F_script01_3_M007,3,3,3,0.5,0.5,0.5,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M008,2,2,3,0.25,0.25,0.5,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_M009,1,1,3,0.0,0.0,0.5,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_M010,1,1,4,0.0,0.0,0.75,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_M011,2,3,3,0.25,0.5,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_M012,3,3,4,0.5,0.5,0.75,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M013,3,4,2,0.5,0.75,0.25,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M014,3,2,3,0.5,0.25,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_M015,2,2,4,0.25,0.25,0.75,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_M016,2,2,2,0.25,0.25,0.25,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_M017,3,2,3,0.5,0.25,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_M018,1,1,4,0.0,0.0,0.75,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_M019,3,2,4,0.5,0.25,0.75,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_M020,2,2,3,0.25,0.25,0.5,Ses01F_script01_3_e1_atr.txt,sad
Ses01F_script01_3_M021,3,4,3,0.5,0.75,0.5,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M022,4,3,2,0.75,0.5,0.25,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_M023,3,4,3,0.5,0.75,0.5,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M024,3,3,3,0.5,0.5,0.5,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M025,3,3,3,0.5,0.5,0.5,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M026,4,4,3,0.75,0.75,0.5,Ses01F_script01_3_e1_atr.txt,excited
Ses01F_script01_3_M027,4,3,3,0.75,0.5,0.5,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_M028,3,4,4,0.5,0.75,0.75,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M029,3,3,4,0.5,0.5,0.75,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M030,3,4,4,0.5,0.75,0.75,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M031,3,4,5,0.5,0.75,1.0,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M032,2,4,5,0.25,0.75,1.0,Ses01F_script01_3_e1_atr.txt,content
Ses01F_script01_3_M033,2,4,4,0.25,0.75,0.75,Ses01F_script01_3_e1_atr.txt,content
Ses01F_script01_3_M034,3,5,4,0.5,1.0,0.75,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M035,2,4,4,0.25,0.75,0.75,Ses01F_script01_3_e1_atr.txt,content
Ses01F_script01_3_M036,3,4,3,0.5,0.75,0.5,Ses01F_script01_3_e1_atr.txt,happy
Ses01F_script01_3_M037,4,3,2,0.75,0.5,0.25,Ses01F_script01_3_e1_atr.txt,neutral
Ses01F_script01_3_M038,3,2,3,0.5,0.25,0.5,Ses01F_script01_3_e1_atr.txt,neutral
